Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
28004	3.0000	0.9063	0.8863
28005	3.0000	0.9063	0.8863
28006	3.0000	0.9063	0.8863
28007	3.0000	0.9063	0.8863
28008	3.0000	0.9063	0.8863
28009	4.0000	1.2085	1.1817
28010	3.0000	0.9063	0.8863
28011	6.0000	1.8127	1.7725
28012	3.0000	0.9063	0.8863
28013	6.0000	1.8127	1.7725
28014	3.0000	0.9063	0.8863
28015	4.0000	1.2085	1.1817
28016	4.0000	1.2085	1.1817
28017	3.0000	0.9063	0.8863
28018	3.0000	0.9063	0.8863
28019	3.0000	0.9063	0.8863
28020	3.0000	0.9063	0.8863
28021	4.0000	1.2085	1.1817
28022	4.0000	1.2085	1.1817
28023	3.0000	0.9063	0.8863
28024	2.0000	0.6042	0.5908
28025	4.0000	1.2085	1.1817
28026	6.0000	1.8127	1.7725
28027	2.0000	0.6042	0.5908
28028	3.0000	0.9063	0.8863
28029	2.0000	0.6042	0.5908
28030	3.0000	0.9063	0.8863
28031	3.0000	0.9063	0.8863
28032	3.0000	0.9063	0.8863
28033	3.0000	0.9063	0.8863
28034	2.0000	0.6042	0.5908
28035	3.0000	0.9063	0.8863
28036	2.0000	0.6042	0.5908
28037	3.0000	0.9063	0.8863
28038	2.0000	0.6042	0.5908
28039	3.0000	0.9063	0.8863
28040	3.0000	0.9063	0.8863
28041	4.0000	1.2085	1.1817
28042	4.0000	1.2085	1.1817
28043	6.0000	1.8127	1.7725
28044	4.0000	1.2085	1.1817
28045	4.0000	1.2085	1.1817
28046	3.0000	0.9063	0.8863
28047	3.0000	0.9063	0.8863
28048	2.0000	0.6042	0.5908
28049	4.0000	1.2085	1.1817
28050	2.0000	0.6042	0.5908
28051	2.0000	0.6042	0.5908
28052	4.0000	1.2085	1.1817
28053	3.0000	0.9063	0.8863
28054	6.0000	1.8127	1.7725
28055	0.0000	0.0000	0.0000
28056	2.0000	0.6042	0.5908
28057	3.0000	0.9063	0.8863
28058	3.0000	0.9063	0.8863
28059	3.0000	0.9063	0.8863
28060	3.0000	0.9063	0.8863
28061	2.0000	0.6042	0.5908
28062	6.0000	1.8127	1.7725
28063	3.0000	0.9063	0.8863
28064	4.0000	1.2085	1.1817
28065	2.0000	0.6042	0.5908
28066	2.0000	0.6042	0.5908
28067	3.0000	0.9063	0.8863
28068	3.0000	0.9063	0.8863
28069	2.0000	0.6042	0.5908
28070	4.0000	1.2085	1.1817
28071	3.0000	0.9063	0.8863
28072	3.0000	0.9063	0.8863
28073	6.0000	1.8127	1.7725
28074	4.0000	1.2085	1.1817
28075	4.0000	1.2085	1.1817
28076	3.0000	0.9063	0.8863
28077	3.0000	0.9063	0.8863
28078	4.0000	1.2085	1.1817
28079	2.0000	0.6042	0.5908
28080	3.0000	0.9063	0.8863
28081	4.0000	1.2085	1.1817
28082	4.0000	1.2085	1.1817
28083	2.0000	0.6042	0.5908
28084	3.0000	0.9063	0.8863
28085	3.0000	0.9063	0.8863
28086	0.0000	0.0000	0.0000
28087	4.0000	1.2085	1.1817
28088	3.0000	0.9063	0.8863
28089	4.0000	1.2085	1.1817
28090	6.0000	1.8127	1.7725
28091	3.0000	0.9063	0.8863
28092	2.0000	0.6042	0.5908
28093	3.0000	0.9063	0.8863
28094	3.0000	0.9063	0.8863
28095	2.0000	0.6042	0.5908
28096	4.0000	1.2085	1.1817
28097	3.0000	0.9063	0.8863
28098	4.0000	1.2085	1.1817
28099	3.0000	0.9063	0.8863
28100	4.0000	1.2085	1.1817
28101	4.0000	1.2085	1.1817
28102	3.0000	0.9063	0.8863
28103	3.0000	0.9063	0.8863
28104	4.0000	1.2085	1.1817
28105	0.0000	0.0000	0.0000
28106	3.0000	0.9063	0.8863
28107	4.0000	1.2085	1.1817
28108	6.0000	1.8127	1.7725
28109	4.0000	1.2085	1.1817
28110	3.0000	0.9063	0.8863
28111	4.0000	1.2085	1.1817
28112	3.0000	0.9063	0.8863
28113	4.0000	1.2085	1.1817
28114	3.0000	0.9063	0.8863
28115	4.0000	1.2085	1.1817
28116	2.0000	0.6042	0.5908
28117	0.0000	0.0000	0.0000
28118	3.0000	0.9063	0.8863
28119	3.0000	0.9063	0.8863
28120	3.0000	0.9063	0.8863
28121	3.0000	0.9063	0.8863
28122	3.0000	0.9063	0.8863
28123	4.0000	1.2085	1.1817
28124	3.0000	0.9063	0.8863
28125	3.0000	0.9063	0.8863
28126	3.0000	0.9063	0.8863
28127	2.0000	0.6042	0.5908
28128	2.0000	0.6042	0.5908
28129	2.0000	0.6042	0.5908
28130	6.0000	1.8127	1.7725
28131	3.0000	0.9063	0.8863
28132	0.0000	0.0000	0.0000
28133	3.0000	0.9063	0.8863
28134	4.0000	1.2085	1.1817
28135	3.0000	0.9063	0.8863
28136	3.0000	0.9063	0.8863
28137	3.0000	0.9063	0.8863
28138	3.0000	0.9063	0.8863
28139	3.0000	0.9063	0.8863
28140	3.0000	0.9063	0.8863
28141	3.0000	0.9063	0.8863
28142	2.0000	0.6042	0.5908
28143	4.0000	1.2085	1.1817
28144	4.0000	1.2085	1.1817
28145	3.0000	0.9063	0.8863
28146	3.0000	0.9063	0.8863
28147	3.0000	0.9063	0.8863
28148	3.0000	0.9063	0.8863
28149	3.0000	0.9063	0.8863
28150	3.0000	0.9063	0.8863
28151	6.0000	1.8127	1.7725
28152	3.0000	0.9063	0.8863
28153	3.0000	0.9063	0.8863
28154	3.0000	0.9063	0.8863
28155	3.0000	0.9063	0.8863
28156	6.0000	1.8127	1.7725
28157	3.0000	0.9063	0.8863
28158	3.0000	0.9063	0.8863
28159	4.0000	1.2085	1.1817
28160	0.0000	0.0000	0.0000
28161	2.0000	0.6042	0.5908
28162	4.0000	1.2085	1.1817
28163	6.0000	1.8127	1.7725
28164	3.0000	0.9063	0.8863
28165	3.0000	0.9063	0.8863
28166	3.0000	0.9063	0.8863
28167	3.0000	0.9063	0.8863
28168	4.0000	1.2085	1.1817
28169	3.0000	0.9063	0.8863
28170	3.0000	0.9063	0.8863
28171	3.0000	0.9063	0.8863
28172	2.0000	0.6042	0.5908
28173	0.0000	0.0000	0.0000
28174	3.0000	0.9063	0.8863
28175	2.0000	0.6042	0.5908
28176	6.0000	1.8127	1.7725
28177	2.0000	0.6042	0.5908
28178	3.0000	0.9063	0.8863
28179	2.0000	0.6042	0.5908
28180	3.0000	0.9063	0.8863
28181	6.0000	1.8127	1.7725
28182	2.0000	0.6042	0.5908
28183	3.0000	0.9063	0.8863
28184	3.0000	0.9063	0.8863
28185	2.0000	0.6042	0.5908
28186	3.0000	0.9063	0.8863
28187	3.0000	0.9063	0.8863
28188	3.0000	0.9063	0.8863
28189	4.0000	1.2085	1.1817
28190	3.0000	0.9063	0.8863
28191	3.0000	0.9063	0.8863
28192	3.0000	0.9063	0.8863
28193	2.0000	0.6042	0.5908
28194	2.0000	0.6042	0.5908
28195	3.0000	0.9063	0.8863
28196	3.0000	0.9063	0.8863
28197	3.0000	0.9063	0.8863
28198	3.0000	0.9063	0.8863
28199	3.0000	0.9063	0.8863
28200	3.0000	0.9063	0.8863
28201	3.0000	0.9063	0.8863
28202	3.0000	0.9063	0.8863
28203	2.0000	0.6042	0.5908
28204	3.0000	0.9063	0.8863
28205	4.0000	1.2085	1.1817
28206	2.0000	0.6042	0.5908
28207	3.0000	0.9063	0.8863
28208	0.0000	0.0000	0.0000
28209	2.0000	0.6042	0.5908
28210	4.0000	1.2085	1.1817
28211	4.0000	1.2085	1.1817
28212	3.0000	0.9063	0.8863
28213	3.0000	0.9063	0.8863
28214	3.0000	0.9063	0.8863
28215	6.0000	1.8127	1.7725
28216	2.0000	0.6042	0.5908
28217	3.0000	0.9063	0.8863
28218	4.0000	1.2085	1.1817
28219	3.0000	0.9063	0.8863
28220	3.0000	0.9063	0.8863
28221	3.0000	0.9063	0.8863
28222	3.0000	0.9063	0.8863
28223	2.0000	0.6042	0.5908
28224	2.0000	0.6042	0.5908
28225	2.0000	0.6042	0.5908
28226	3.0000	0.9063	0.8863
28227	6.0000	1.8127	1.7725
28228	3.0000	0.9063	0.8863
28229	4.0000	1.2085	1.1817
28230	0.0000	0.0000	0.0000
28231	3.0000	0.9063	0.8863
28232	4.0000	1.2085	1.1817
28233	3.0000	0.9063	0.8863
28234	3.0000	0.9063	0.8863
28235	2.0000	0.6042	0.5908
28236	4.0000	1.2085	1.1817
28237	3.0000	0.9063	0.8863
28238	2.0000	0.6042	0.5908
28239	2.0000	0.6042	0.5908
28240	3.0000	0.9063	0.8863
28241	3.0000	0.9063	0.8863
28242	3.0000	0.9063	0.8863
28243	3.0000	0.9063	0.8863
28244	3.0000	0.9063	0.8863
28245	4.0000	1.2085	1.1817
28246	3.0000	0.9063	0.8863
28247	2.0000	0.6042	0.5908
28248	3.0000	0.9063	0.8863
28249	3.0000	0.9063	0.8863
28250	0.0000	0.0000	0.0000
28251	3.0000	0.9063	0.8863
28252	2.0000	0.6042	0.5908
28253	3.0000	0.9063	0.8863
28254	2.0000	0.6042	0.5908
28255	2.0000	0.6042	0.5908
28256	3.0000	0.9063	0.8863
28257	4.0000	1.2085	1.1817
28258	6.0000	1.8127	1.7725
28259	3.0000	0.9063	0.8863
28260	3.0000	0.9063	0.8863
28261	3.0000	0.9063	0.8863
28262	2.0000	0.6042	0.5908
28263	3.0000	0.9063	0.8863
28264	2.0000	0.6042	0.5908
28265	3.0000	0.9063	0.8863
28266	4.0000	1.2085	1.1817
28267	4.0000	1.2085	1.1817
28268	4.0000	1.2085	1.1817
28269	3.0000	0.9063	0.8863
28270	3.0000	0.9063	0.8863
28271	2.0000	0.6042	0.5908
28272	2.0000	0.6042	0.5908
28273	3.0000	0.9063	0.8863
28274	4.0000	1.2085	1.1817
28275	6.0000	1.8127	1.7725
28276	2.0000	0.6042	0.5908
28277	3.0000	0.9063	0.8863
28278	2.0000	0.6042	0.5908
28279	3.0000	0.9063	0.8863
28280	4.0000	1.2085	1.1817
28281	3.0000	0.9063	0.8863
28282	4.0000	1.2085	1.1817
28283	3.0000	0.9063	0.8863
28284	3.0000	0.9063	0.8863
28285	3.0000	0.9063	0.8863
28286	2.0000	0.6042	0.5908
28287	3.0000	0.9063	0.8863
28288	4.0000	1.2085	1.1817
28289	3.0000	0.9063	0.8863
28290	4.0000	1.2085	1.1817
28291	6.0000	1.8127	1.7725
28292	4.0000	1.2085	1.1817
28293	3.0000	0.9063	0.8863
28294	6.0000	1.8127	1.7725
28295	3.0000	0.9063	0.8863
28296	4.0000	1.2085	1.1817
28297	6.0000	1.8127	1.7725
28298	3.0000	0.9063	0.8863
28299	4.0000	1.2085	1.1817
28300	4.0000	1.2085	1.1817
28301	3.0000	0.9063	0.8863
28302	3.0000	0.9063	0.8863
28303	3.0000	0.9063	0.8863
28304	3.0000	0.9063	0.8863
28305	3.0000	0.9063	0.8863
28306	0.0000	0.0000	0.0000
28307	3.0000	0.9063	0.8863
28308	2.0000	0.6042	0.5908
28309	3.0000	0.9063	0.8863
28310	2.0000	0.6042	0.5908
28311	2.0000	0.6042	0.5908
28312	3.0000	0.9063	0.8863
28313	4.0000	1.2085	1.1817
28314	2.0000	0.6042	0.5908
28315	3.0000	0.9063	0.8863
28316	4.0000	1.2085	1.1817
28317	4.0000	1.2085	1.1817
28318	3.0000	0.9063	0.8863
28319	4.0000	1.2085	1.1817
28320	3.0000	0.9063	0.8863
28321	6.0000	1.8127	1.7725
28322	3.0000	0.9063	0.8863
28323	3.0000	0.9063	0.8863
28324	3.0000	0.9063	0.8863
28325	3.0000	0.9063	0.8863
28326	3.0000	0.9063	0.8863
28327	4.0000	1.2085	1.1817
28328	4.0000	1.2085	1.1817
28329	4.0000	1.2085	1.1817
28330	3.0000	0.9063	0.8863
28331	3.0000	0.9063	0.8863
28332	3.0000	0.9063	0.8863
28333	3.0000	0.9063	0.8863
28334	4.0000	1.2085	1.1817
28335	3.0000	0.9063	0.8863
28336	3.0000	0.9063	0.8863
28337	3.0000	0.9063	0.8863
28338	6.0000	1.8127	1.7725
28339	2.0000	0.6042	0.5908
28340	3.0000	0.9063	0.8863
28341	4.0000	1.2085	1.1817
28342	3.0000	0.9063	0.8863
28343	6.0000	1.8127	1.7725
28344	2.0000	0.6042	0.5908
28345	3.0000	0.9063	0.8863
28346	4.0000	1.2085	1.1817
28347	3.0000	0.9063	0.8863
28348	4.0000	1.2085	1.1817
28349	4.0000	1.2085	1.1817
28350	4.0000	1.2085	1.1817
28351	3.0000	0.9063	0.8863
28352	3.0000	0.9063	0.8863
28353	3.0000	0.9063	0.8863
28354	2.0000	0.6042	0.5908
28355	6.0000	1.8127	1.7725
28356	4.0000	1.2085	1.1817
28357	0.0000	0.0000	0.0000
28358	2.0000	0.6042	0.5908
28359	3.0000	0.9063	0.8863
28360	6.0000	1.8127	1.7725
28361	3.0000	0.9063	0.8863
28362	6.0000	1.8127	1.7725
28363	3.0000	0.9063	0.8863
28364	4.0000	1.2085	1.1817
28365	3.0000	0.9063	0.8863
28366	3.0000	0.9063	0.8863
28367	4.0000	1.2085	1.1817
28368	4.0000	1.2085	1.1817
28369	6.0000	1.8127	1.7725
28370	6.0000	1.8127	1.7725
28371	2.0000	0.6042	0.5908
28372	2.0000	0.6042	0.5908
28373	3.0000	0.9063	0.8863
28374	2.0000	0.6042	0.5908
28375	3.0000	0.9063	0.8863
28376	3.0000	0.9063	0.8863
28377	4.0000	1.2085	1.1817
28378	3.0000	0.9063	0.8863
28379	3.0000	0.9063	0.8863
28380	6.0000	1.8127	1.7725
28381	3.0000	0.9063	0.8863
28382	3.0000	0.9063	0.8863
28383	2.0000	0.6042	0.5908
28384	4.0000	1.2085	1.1817
28385	4.0000	1.2085	1.1817
28386	3.0000	0.9063	0.8863
28387	4.0000	1.2085	1.1817
28388	3.0000	0.9063	0.8863
28389	3.0000	0.9063	0.8863
28390	3.0000	0.9063	0.8863
28391	4.0000	1.2085	1.1817
28392	4.0000	1.2085	1.1817
28393	3.0000	0.9063	0.8863
28394	2.0000	0.6042	0.5908
28395	3.0000	0.9063	0.8863
28396	6.0000	1.8127	1.7725
28397	3.0000	0.9063	0.8863
28398	2.0000	0.6042	0.5908
28399	2.0000	0.6042	0.5908
28400	3.0000	0.9063	0.8863
28401	3.0000	0.9063	0.8863
28402	6.0000	1.8127	1.7725
28403	3.0000	0.9063	0.8863
28404	3.0000	0.9063	0.8863
28405	4.0000	1.2085	1.1817
28406	3.0000	0.9063	0.8863
28407	2.0000	0.6042	0.5908
28408	4.0000	1.2085	1.1817
28409	3.0000	0.9063	0.8863
28410	2.0000	0.6042	0.5908
28411	3.0000	0.9063	0.8863
28412	4.0000	1.2085	1.1817
28413	6.0000	1.8127	1.7725
28414	3.0000	0.9063	0.8863
28415	3.0000	0.9063	0.8863
28416	3.0000	0.9063	0.8863
28417	4.0000	1.2085	1.1817
28418	4.0000	1.2085	1.1817
28419	4.0000	1.2085	1.1817
28420	3.0000	0.9063	0.8863
28421	3.0000	0.9063	0.8863
28422	3.0000	0.9063	0.8863
28423	3.0000	0.9063	0.8863
28424	4.0000	1.2085	1.1817
28425	4.0000	1.2085	1.1817
28426	4.0000	1.2085	1.1817
28427	4.0000	1.2085	1.1817
28428	3.0000	0.9063	0.8863
28429	4.0000	1.2085	1.1817
28430	6.0000	1.8127	1.7725
28431	3.0000	0.9063	0.8863
28432	3.0000	0.9063	0.8863
28433	3.0000	0.9063	0.8863
28434	3.0000	0.9063	0.8863
28435	4.0000	1.2085	1.1817
28436	3.0000	0.9063	0.8863
28437	4.0000	1.2085	1.1817
28438	4.0000	1.2085	1.1817
28439	2.0000	0.6042	0.5908
28440	3.0000	0.9063	0.8863
28441	3.0000	0.9063	0.8863
28442	2.0000	0.6042	0.5908
28443	3.0000	0.9063	0.8863
28444	3.0000	0.9063	0.8863
28445	2.0000	0.6042	0.5908
28446	3.0000	0.9063	0.8863
28447	4.0000	1.2085	1.1817
28448	3.0000	0.9063	0.8863
28449	3.0000	0.9063	0.8863
28450	3.0000	0.9063	0.8863
28451	0.0000	0.0000	0.0000
28452	2.0000	0.6042	0.5908
28453	0.0000	0.0000	0.0000
28454	3.0000	0.9063	0.8863
28455	6.0000	1.8127	1.7725
28456	3.0000	0.9063	0.8863
28457	0.0000	0.0000	0.0000
28458	3.0000	0.9063	0.8863
28459	3.0000	0.9063	0.8863
28460	3.0000	0.9063	0.8863
28461	4.0000	1.2085	1.1817
28462	3.0000	0.9063	0.8863
28463	0.0000	0.0000	0.0000
28464	3.0000	0.9063	0.8863
28465	3.0000	0.9063	0.8863
28466	3.0000	0.9063	0.8863
28467	2.0000	0.6042	0.5908
28468	4.0000	1.2085	1.1817
28469	4.0000	1.2085	1.1817
28470	3.0000	0.9063	0.8863
28471	4.0000	1.2085	1.1817
28472	3.0000	0.9063	0.8863
28473	3.0000	0.9063	0.8863
28474	2.0000	0.6042	0.5908
28475	4.0000	1.2085	1.1817
28476	3.0000	0.9063	0.8863
28477	6.0000	1.8127	1.7725
28478	3.0000	0.9063	0.8863
28479	4.0000	1.2085	1.1817
28480	4.0000	1.2085	1.1817
28481	4.0000	1.2085	1.1817
28482	3.0000	0.9063	0.8863
28483	3.0000	0.9063	0.8863
28484	4.0000	1.2085	1.1817
28485	3.0000	0.9063	0.8863
28486	4.0000	1.2085	1.1817
28487	3.0000	0.9063	0.8863
28488	2.0000	0.6042	0.5908
28489	3.0000	0.9063	0.8863
28490	3.0000	0.9063	0.8863
28491	3.0000	0.9063	0.8863
28492	4.0000	1.2085	1.1817
28493	2.0000	0.6042	0.5908
28494	4.0000	1.2085	1.1817
28495	2.0000	0.6042	0.5908
28496	3.0000	0.9063	0.8863
28497	0.0000	0.0000	0.0000
28498	4.0000	1.2085	1.1817
28499	3.0000	0.9063	0.8863
28500	3.0000	0.9063	0.8863
28501	3.0000	0.9063	0.8863
28502	4.0000	1.2085	1.1817
28503	3.0000	0.9063	0.8863
28504	3.0000	0.9063	0.8863
28505	4.0000	1.2085	1.1817
28506	3.0000	0.9063	0.8863
28507	4.0000	1.2085	1.1817
28508	2.0000	0.6042	0.5908
28509	3.0000	0.9063	0.8863
28510	3.0000	0.9063	0.8863
28511	6.0000	1.8127	1.7725
28512	3.0000	0.9063	0.8863
28513	3.0000	0.9063	0.8863
28514	4.0000	1.2085	1.1817
28515	3.0000	0.9063	0.8863
28516	4.0000	1.2085	1.1817
28517	2.0000	0.6042	0.5908
28518	6.0000	1.8127	1.7725
28519	3.0000	0.9063	0.8863
28520	2.0000	0.6042	0.5908
28521	3.0000	0.9063	0.8863
28522	3.0000	0.9063	0.8863
28523	3.0000	0.9063	0.8863
28524	3.0000	0.9063	0.8863
28525	3.0000	0.9063	0.8863
28526	3.0000	0.9063	0.8863
28527	6.0000	1.8127	1.7725
28528	4.0000	1.2085	1.1817
28529	3.0000	0.9063	0.8863
28530	3.0000	0.9063	0.8863
28531	4.0000	1.2085	1.1817
28532	0.0000	0.0000	0.0000
28533	4.0000	1.2085	1.1817
28534	4.0000	1.2085	1.1817
28535	3.0000	0.9063	0.8863
28536	6.0000	1.8127	1.7725
28537	3.0000	0.9063	0.8863
28538	3.0000	0.9063	0.8863
28539	4.0000	1.2085	1.1817
28540	3.0000	0.9063	0.8863
28541	2.0000	0.6042	0.5908
28542	6.0000	1.8127	1.7725
28543	0.0000	0.0000	0.0000
28544	4.0000	1.2085	1.1817
28545	3.0000	0.9063	0.8863
28546	3.0000	0.9063	0.8863
28547	6.0000	1.8127	1.7725
28548	2.0000	0.6042	0.5908
28549	2.0000	0.6042	0.5908
28550	4.0000	1.2085	1.1817
28551	4.0000	1.2085	1.1817
28552	3.0000	0.9063	0.8863
28553	6.0000	1.8127	1.7725
28554	2.0000	0.6042	0.5908
28555	6.0000	1.8127	1.7725
28556	3.0000	0.9063	0.8863
28557	6.0000	1.8127	1.7725
28558	2.0000	0.6042	0.5908
28559	0.0000	0.0000	0.0000
28560	0.0000	0.0000	0.0000
28561	3.0000	0.9063	0.8863
28562	4.0000	1.2085	1.1817
28563	4.0000	1.2085	1.1817
28564	4.0000	1.2085	1.1817
28565	3.0000	0.9063	0.8863
28566	3.0000	0.9063	0.8863
28567	2.0000	0.6042	0.5908
28568	2.0000	0.6042	0.5908
28569	2.0000	0.6042	0.5908
28570	6.0000	1.8127	1.7725
28571	3.0000	0.9063	0.8863
28572	4.0000	1.2085	1.1817
28573	4.0000	1.2085	1.1817
28574	3.0000	0.9063	0.8863
28575	3.0000	0.9063	0.8863
28576	4.0000	1.2085	1.1817
28577	6.0000	1.8127	1.7725
28578	3.0000	0.9063	0.8863
28579	6.0000	1.8127	1.7725
28580	3.0000	0.9063	0.8863
28581	4.0000	1.2085	1.1817
28582	3.0000	0.9063	0.8863
28583	4.0000	1.2085	1.1817
28584	2.0000	0.6042	0.5908
28585	3.0000	0.9063	0.8863
28586	4.0000	1.2085	1.1817
28587	3.0000	0.9063	0.8863
28588	2.0000	0.6042	0.5908
28589	3.0000	0.9063	0.8863
28590	6.0000	1.8127	1.7725
28591	3.0000	0.9063	0.8863
28592	2.0000	0.6042	0.5908
28593	3.0000	0.9063	0.8863
28594	2.0000	0.6042	0.5908
28595	3.0000	0.9063	0.8863
28596	2.0000	0.6042	0.5908
28597	3.0000	0.9063	0.8863
28598	4.0000	1.2085	1.1817
28599	3.0000	0.9063	0.8863
28600	0.0000	0.0000	0.0000
28601	4.0000	1.2085	1.1817
28602	6.0000	1.8127	1.7725
28603	6.0000	1.8127	1.7725
28604	3.0000	0.9063	0.8863
28605	3.0000	0.9063	0.8863
28606	4.0000	1.2085	1.1817
28607	3.0000	0.9063	0.8863
28608	3.0000	0.9063	0.8863
28609	4.0000	1.2085	1.1817
28610	3.0000	0.9063	0.8863
28611	3.0000	0.9063	0.8863
28612	3.0000	0.9063	0.8863
28613	4.0000	1.2085	1.1817
28614	0.0000	0.0000	0.0000
28615	3.0000	0.9063	0.8863
28616	4.0000	1.2085	1.1817
28617	2.0000	0.6042	0.5908
28618	6.0000	1.8127	1.7725
28619	0.0000	0.0000	0.0000
28620	3.0000	0.9063	0.8863
28621	3.0000	0.9063	0.8863
28622	4.0000	1.2085	1.1817
28623	3.0000	0.9063	0.8863
28624	2.0000	0.6042	0.5908
28625	4.0000	1.2085	1.1817
28626	4.0000	1.2085	1.1817
28627	3.0000	0.9063	0.8863
28628	4.0000	1.2085	1.1817
28629	3.0000	0.9063	0.8863
28630	3.0000	0.9063	0.8863
28631	2.0000	0.6042	0.5908
28632	3.0000	0.9063	0.8863
28633	3.0000	0.9063	0.8863
28634	3.0000	0.9063	0.8863
28635	0.0000	0.0000	0.0000
28636	6.0000	1.8127	1.7725
28637	2.0000	0.6042	0.5908
28638	4.0000	1.2085	1.1817
28639	3.0000	0.9063	0.8863
28640	4.0000	1.2085	1.1817
28641	4.0000	1.2085	1.1817
28642	2.0000	0.6042	0.5908
28643	3.0000	0.9063	0.8863
28644	2.0000	0.6042	0.5908
28645	3.0000	0.9063	0.8863
28646	4.0000	1.2085	1.1817
28647	3.0000	0.9063	0.8863
28648	4.0000	1.2085	1.1817
28649	3.0000	0.9063	0.8863
28650	3.0000	0.9063	0.8863
28651	3.0000	0.9063	0.8863
28652	4.0000	1.2085	1.1817
28653	2.0000	0.6042	0.5908
28654	3.0000	0.9063	0.8863
28655	3.0000	0.9063	0.8863
28656	4.0000	1.2085	1.1817
28657	3.0000	0.9063	0.8863
28658	2.0000	0.6042	0.5908
28659	3.0000	0.9063	0.8863
28660	6.0000	1.8127	1.7725
28661	3.0000	0.9063	0.8863
28662	3.0000	0.9063	0.8863
28663	3.0000	0.9063	0.8863
28664	0.0000	0.0000	0.0000
28665	3.0000	0.9063	0.8863
28666	4.0000	1.2085	1.1817
28667	3.0000	0.9063	0.8863
28668	3.0000	0.9063	0.8863
28669	3.0000	0.9063	0.8863
28670	3.0000	0.9063	0.8863
28671	2.0000	0.6042	0.5908
28672	3.0000	0.9063	0.8863
28673	3.0000	0.9063	0.8863
28674	3.0000	0.9063	0.8863
28675	3.0000	0.9063	0.8863
28676	3.0000	0.9063	0.8863
28677	6.0000	1.8127	1.7725
28678	3.0000	0.9063	0.8863
28679	3.0000	0.9063	0.8863
28680	4.0000	1.2085	1.1817
28681	3.0000	0.9063	0.8863
28682	4.0000	1.2085	1.1817
28683	3.0000	0.9063	0.8863
28684	6.0000	1.8127	1.7725
28685	3.0000	0.9063	0.8863
28686	3.0000	0.9063	0.8863
28687	4.0000	1.2085	1.1817
28688	3.0000	0.9063	0.8863
28689	3.0000	0.9063	0.8863
28690	4.0000	1.2085	1.1817
28691	4.0000	1.2085	1.1817
28692	2.0000	0.6042	0.5908
28693	4.0000	1.2085	1.1817
28694	2.0000	0.6042	0.5908
28695	3.0000	0.9063	0.8863
28696	3.0000	0.9063	0.8863
28697	4.0000	1.2085	1.1817
28698	3.0000	0.9063	0.8863
28699	3.0000	0.9063	0.8863
28700	3.0000	0.9063	0.8863
28701	3.0000	0.9063	0.8863
28702	4.0000	1.2085	1.1817
28703	4.0000	1.2085	1.1817
28704	3.0000	0.9063	0.8863
28705	3.0000	0.9063	0.8863
28706	4.0000	1.2085	1.1817
28707	3.0000	0.9063	0.8863
28708	3.0000	0.9063	0.8863
28709	3.0000	0.9063	0.8863
28710	4.0000	1.2085	1.1817
28711	3.0000	0.9063	0.8863
28712	3.0000	0.9063	0.8863
28713	4.0000	1.2085	1.1817
28714	6.0000	1.8127	1.7725
28715	3.0000	0.9063	0.8863
28716	4.0000	1.2085	1.1817
28717	2.0000	0.6042	0.5908
28718	4.0000	1.2085	1.1817
28719	4.0000	1.2085	1.1817
28720	4.0000	1.2085	1.1817
28721	3.0000	0.9063	0.8863
28722	6.0000	1.8127	1.7725
28723	6.0000	1.8127	1.7725
28724	3.0000	0.9063	0.8863
28725	4.0000	1.2085	1.1817
28726	2.0000	0.6042	0.5908
28727	0.0000	0.0000	0.0000
28728	3.0000	0.9063	0.8863
28729	3.0000	0.9063	0.8863
28730	4.0000	1.2085	1.1817
28731	3.0000	0.9063	0.8863
28732	2.0000	0.6042	0.5908
28733	3.0000	0.9063	0.8863
28734	2.0000	0.6042	0.5908
28735	3.0000	0.9063	0.8863
28736	3.0000	0.9063	0.8863
28737	2.0000	0.6042	0.5908
28738	4.0000	1.2085	1.1817
28739	3.0000	0.9063	0.8863
28740	3.0000	0.9063	0.8863
28741	3.0000	0.9063	0.8863
28742	6.0000	1.8127	1.7725
28743	4.0000	1.2085	1.1817
28744	4.0000	1.2085	1.1817
28745	0.0000	0.0000	0.0000
28746	3.0000	0.9063	0.8863
28747	3.0000	0.9063	0.8863
28748	3.0000	0.9063	0.8863
28749	3.0000	0.9063	0.8863
28750	0.0000	0.0000	0.0000
28751	4.0000	1.2085	1.1817
28752	3.0000	0.9063	0.8863
28753	6.0000	1.8127	1.7725
28754	4.0000	1.2085	1.1817
28755	4.0000	1.2085	1.1817
28756	3.0000	0.9063	0.8863
28757	3.0000	0.9063	0.8863
28758	3.0000	0.9063	0.8863
28759	4.0000	1.2085	1.1817
28760	3.0000	0.9063	0.8863
28761	3.0000	0.9063	0.8863
28762	3.0000	0.9063	0.8863
28763	6.0000	1.8127	1.7725
28764	6.0000	1.8127	1.7725
28765	0.0000	0.0000	0.0000
28766	4.0000	1.2085	1.1817
28767	3.0000	0.9063	0.8863
28768	3.0000	0.9063	0.8863
28769	3.0000	0.9063	0.8863
28770	0.0000	0.0000	0.0000
28771	4.0000	1.2085	1.1817
28772	0.0000	0.0000	0.0000
28773	6.0000	1.8127	1.7725
28774	3.0000	0.9063	0.8863
28775	3.0000	0.9063	0.8863
28776	3.0000	0.9063	0.8863
28777	3.0000	0.9063	0.8863
28778	2.0000	0.6042	0.5908
